date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-10-08,9.13,4.39,450,"1993-10-01 2022-10-15",94.42,5.03,450,"1993-10-01 2022-10-15",12.81,4.03,450,"1993-10-01 2022-10-15",33.86,10.65,450,"1993-10-01 2022-10-15",3.35,4.17,450,"1993-10-01 2022-10-15",67.58,14.5,450,"1993-10-01 2022-10-15",5.43,3.35,450,"1993-10-01 2022-10-15",8.59,7.03,450,"1993-10-01 2022-10-15",4.25,8.35,450,"1993-10-01 2022-10-15",4.24,8.31,449,"1993-10-01 2022-10-15",0.01,0.25,449,"1993-10-01 2022-10-15",0,0,285,"1993-10-01 2011-10-15",,,,
2023-10-07,9.31,4.46,450,"1993-09-30 2022-10-14",94.42,5.12,450,"1993-09-30 2022-10-14",13.07,4.16,450,"1993-09-30 2022-10-14",33.78,10.57,450,"1993-09-30 2022-10-14",3.59,4.29,450,"1993-09-30 2022-10-14",67.38,14.53,450,"1993-09-30 2022-10-14",5.65,3.48,450,"1993-09-30 2022-10-14",8.61,7.03,450,"1993-09-30 2022-10-14",4.29,8.37,450,"1993-09-30 2022-10-14",4.28,8.33,449,"1993-09-30 2022-10-14",0.01,0.25,449,"1993-09-30 2022-10-14",0,0,284,"1993-09-30 2011-10-14",,,,
2023-10-06,9.59,4.49,450,"1993-09-29 2022-10-13",94.44,4.9,450,"1993-09-29 2022-10-13",13.38,4.2,450,"1993-09-29 2022-10-13",33.77,10.31,450,"1993-09-29 2022-10-13",3.88,4.39,450,"1993-09-29 2022-10-13",67.43,14.52,450,"1993-09-29 2022-10-13",5.86,3.6,450,"1993-09-29 2022-10-13",8.59,7.08,450,"1993-09-29 2022-10-13",4.3,8.32,449,"1993-09-29 2022-10-13",4.3,8.32,449,"1993-09-29 2022-10-13",0,0.02,450,"1993-09-29 2022-10-13",0,0,283,"1993-09-29 2011-10-13",,,,
2023-10-05,9.87,4.47,450,"1993-09-28 2022-10-12",94.47,4.81,450,"1993-09-28 2022-10-12",13.67,4.2,450,"1993-09-28 2022-10-12",33.95,10.33,450,"1993-09-28 2022-10-12",4.13,4.35,450,"1993-09-28 2022-10-12",67.42,14.32,450,"1993-09-28 2022-10-12",6.02,3.65,450,"1993-09-28 2022-10-12",8.62,7.19,450,"1993-09-28 2022-10-12",4.09,8.09,449,"1993-09-28 2022-10-12",4.09,8.09,449,"1993-09-28 2022-10-12",0,0.02,450,"1993-09-28 2022-10-12",0,0,282,"1993-09-28 2011-10-12",,,,
2023-10-04,10.2,4.4,450,"1993-09-27 2022-10-11",94.6,4.85,450,"1993-09-27 2022-10-11",13.99,4.15,450,"1993-09-27 2022-10-11",33.9,10.24,450,"1993-09-27 2022-10-11",4.42,4.35,450,"1993-09-27 2022-10-11",67.78,14.46,450,"1993-09-27 2022-10-11",6.24,3.64,450,"1993-09-27 2022-10-11",8.68,7.09,450,"1993-09-27 2022-10-11",4.12,7.99,449,"1993-09-27 2022-10-11",4.11,7.99,449,"1993-09-27 2022-10-11",0,0.02,450,"1993-09-27 2022-10-11",0,0,281,"1993-09-27 2011-10-11",,,,
2023-10-03,10.28,4.34,450,"1993-09-26 2022-10-10",94.54,5.08,450,"1993-09-26 2022-10-10",14.14,4.13,450,"1993-09-26 2022-10-10",33.68,10.03,450,"1993-09-26 2022-10-10",4.6,4.28,450,"1993-09-26 2022-10-10",67.86,14.63,450,"1993-09-26 2022-10-10",6.42,3.59,450,"1993-09-26 2022-10-10",8.64,6.99,450,"1993-09-26 2022-10-10",4.11,8.42,449,"1993-09-26 2022-10-10",4.11,8.42,449,"1993-09-26 2022-10-10",0,0.02,450,"1993-09-26 2022-10-10",0,0,280,"1993-09-26 2011-10-10",,,,
2023-10-02,10.36,4.37,450,"1993-09-25 2022-10-09",94.48,5.19,450,"1993-09-25 2022-10-09",14.26,4.11,450,"1993-09-25 2022-10-09",33.46,10.13,450,"1993-09-25 2022-10-09",4.69,4.26,450,"1993-09-25 2022-10-09",67.77,14.72,450,"1993-09-25 2022-10-09",6.49,3.58,450,"1993-09-25 2022-10-09",8.61,6.98,450,"1993-09-25 2022-10-09",3.99,8.3,449,"1993-09-25 2022-10-09",3.99,8.3,449,"1993-09-25 2022-10-09",0,0.02,450,"1993-09-25 2022-10-09",0,0,279,"1993-09-25 2011-10-09",,,,
2023-10-01,10.65,4.4,450,"1993-09-24 2022-10-08",94.53,5.13,450,"1993-09-24 2022-10-08",14.54,4.05,450,"1993-09-24 2022-10-08",33.52,10.21,450,"1993-09-24 2022-10-08",4.87,4.33,450,"1993-09-24 2022-10-08",67.77,14.64,450,"1993-09-24 2022-10-08",6.65,3.64,450,"1993-09-24 2022-10-08",8.55,6.78,450,"1993-09-24 2022-10-08",3.96,8.15,449,"1993-09-24 2022-10-08",3.96,8.15,449,"1993-09-24 2022-10-08",0,0.02,450,"1993-09-24 2022-10-08",0,0,278,"1993-09-24 2011-10-08",,,,
2023-09-30,10.85,4.42,450,"1993-09-23 2022-10-07",94.5,5.18,450,"1993-09-23 2022-10-07",14.83,4.06,450,"1993-09-23 2022-10-07",33.62,10.51,450,"1993-09-23 2022-10-07",5.12,4.33,450,"1993-09-23 2022-10-07",67.64,14.68,450,"1993-09-23 2022-10-07",6.9,3.69,450,"1993-09-23 2022-10-07",8.57,6.92,450,"1993-09-23 2022-10-07",3.94,8.26,449,"1993-09-23 2022-10-07",3.93,8.26,449,"1993-09-23 2022-10-07",0,0.02,450,"1993-09-23 2022-10-07",0,0,277,"1993-09-23 2011-10-07",,,,
2023-09-29,11.05,4.33,450,"1993-09-22 2022-10-06",94.47,5.18,450,"1993-09-22 2022-10-06",15.11,4.02,450,"1993-09-22 2022-10-06",33.76,10.58,450,"1993-09-22 2022-10-06",5.33,4.31,450,"1993-09-22 2022-10-06",67.39,14.73,450,"1993-09-22 2022-10-06",7.15,3.68,450,"1993-09-22 2022-10-06",8.88,7.04,450,"1993-09-22 2022-10-06",3.73,8.16,448,"1993-09-22 2022-10-06",3.73,8.16,448,"1993-09-22 2022-10-06",0,0.01,449,"1993-09-22 2022-10-06",0,0,276,"1993-09-22 2011-10-06",,,,
2023-09-28,11.2,4.31,450,"1993-09-21 2022-10-05",94.48,5.11,450,"1993-09-21 2022-10-05",15.32,3.98,450,"1993-09-21 2022-10-05",33.97,10.92,450,"1993-09-21 2022-10-05",5.47,4.23,450,"1993-09-21 2022-10-05",67.62,14.55,450,"1993-09-21 2022-10-05",7.28,3.66,450,"1993-09-21 2022-10-05",8.99,7.09,450,"1993-09-21 2022-10-05",3.82,8.69,448,"1993-09-21 2022-10-05",3.82,8.69,448,"1993-09-21 2022-10-05",0,0.01,449,"1993-09-21 2022-10-05",0,0,275,"1993-09-21 2011-10-05",,,,
2023-09-27,11.29,4.31,450,"1993-09-20 2022-10-04",94.45,5.16,450,"1993-09-20 2022-10-04",15.47,3.99,450,"1993-09-20 2022-10-04",33.73,10.97,450,"1993-09-20 2022-10-04",5.51,4.22,450,"1993-09-20 2022-10-04",67.28,14.4,450,"1993-09-20 2022-10-04",7.35,3.68,450,"1993-09-20 2022-10-04",9.01,7.18,450,"1993-09-20 2022-10-04",3.86,8.81,448,"1993-09-20 2022-10-04",3.86,8.81,448,"1993-09-20 2022-10-04",0,0.01,449,"1993-09-20 2022-10-04",0,0,274,"1993-09-20 2011-10-04",,,,
2023-09-26,11.47,4.27,450,"1993-09-19 2022-10-03",94.53,5.11,450,"1993-09-19 2022-10-03",15.71,3.92,450,"1993-09-19 2022-10-03",33.87,11.05,450,"1993-09-19 2022-10-03",5.6,4.17,450,"1993-09-19 2022-10-03",67.23,14.48,450,"1993-09-19 2022-10-03",7.41,3.63,450,"1993-09-19 2022-10-03",8.91,6.99,450,"1993-09-19 2022-10-03",4.32,10.6,448,"1993-09-19 2022-10-03",4.32,10.6,448,"1993-09-19 2022-10-03",0,0.01,449,"1993-09-19 2022-10-03",0,0,273,"1993-09-19 2011-10-03",,,,
2023-09-25,11.59,4.21,450,"1993-09-18 2022-10-02",94.53,5.15,450,"1993-09-18 2022-10-02",15.85,3.92,450,"1993-09-18 2022-10-02",33.77,11.13,450,"1993-09-18 2022-10-02",5.74,4.15,450,"1993-09-18 2022-10-02",67.42,14.54,450,"1993-09-18 2022-10-02",7.52,3.65,450,"1993-09-18 2022-10-02",8.72,6.94,450,"1993-09-18 2022-10-02",4.44,10.61,448,"1993-09-18 2022-10-02",4.44,10.61,448,"1993-09-18 2022-10-02",0,0.01,449,"1993-09-18 2022-10-02",0,0,272,"1993-09-18 2011-10-02",,,,
2023-09-24,11.59,4.13,450,"1993-09-17 2022-10-01",94.47,5.24,450,"1993-09-17 2022-10-01",15.94,3.84,450,"1993-09-17 2022-10-01",33.8,11.32,450,"1993-09-17 2022-10-01",5.72,4.07,450,"1993-09-17 2022-10-01",66.9,14.52,450,"1993-09-17 2022-10-01",7.54,3.61,450,"1993-09-17 2022-10-01",8.72,7.01,450,"1993-09-17 2022-10-01",4.31,10.44,448,"1993-09-17 2022-10-01",4.31,10.44,448,"1993-09-17 2022-10-01",0,0.01,449,"1993-09-17 2022-10-01",0,0,271,"1993-09-17 2011-10-01",,,,
2023-09-23,11.63,4.09,450,"1993-09-16 2022-09-30",94.43,5.28,450,"1993-09-16 2022-09-30",15.97,3.84,450,"1993-09-16 2022-09-30",33.86,11.34,450,"1993-09-16 2022-09-30",5.77,4.02,450,"1993-09-16 2022-09-30",66.97,14.46,450,"1993-09-16 2022-09-30",7.56,3.53,450,"1993-09-16 2022-09-30",8.6,6.96,450,"1993-09-16 2022-09-30",4.36,10.46,448,"1993-09-16 2022-09-30",4.36,10.46,448,"1993-09-16 2022-09-30",0,0.01,449,"1993-09-16 2022-09-30",0,0,270,"1993-09-16 2010-09-30",,,,
2023-09-22,11.77,4.04,450,"1993-09-15 2022-09-29",94.42,5.2,450,"1993-09-15 2022-09-29",16.13,3.84,450,"1993-09-15 2022-09-29",33.83,11.23,450,"1993-09-15 2022-09-29",5.85,3.98,450,"1993-09-15 2022-09-29",66.87,14.59,450,"1993-09-15 2022-09-29",7.65,3.49,450,"1993-09-15 2022-09-29",8.47,6.92,450,"1993-09-15 2022-09-29",4.48,10.9,448,"1993-09-15 2022-09-29",4.48,10.9,448,"1993-09-15 2022-09-29",0,0.01,449,"1993-09-15 2022-09-29",0,0,270,"1993-09-15 2010-09-29",,,,
2023-09-21,11.78,4.03,450,"1993-09-14 2022-09-28",94.36,5.22,450,"1993-09-14 2022-09-28",16.27,3.89,450,"1993-09-14 2022-09-28",33.74,11.18,450,"1993-09-14 2022-09-28",5.94,3.96,450,"1993-09-14 2022-09-28",66.52,14.54,450,"1993-09-14 2022-09-28",7.76,3.5,450,"1993-09-14 2022-09-28",8.39,6.77,450,"1993-09-14 2022-09-28",4.56,11.18,449,"1993-09-14 2022-09-28",4.57,11.19,448,"1993-09-14 2022-09-28",0,0.01,448,"1993-09-14 2022-09-28",0,0,270,"1993-09-14 2010-09-28",,,,
2023-09-20,11.83,4.02,450,"1993-09-13 2022-09-27",94.28,5.38,450,"1993-09-13 2022-09-27",16.41,3.95,450,"1993-09-13 2022-09-27",33.68,11.14,450,"1993-09-13 2022-09-27",6.08,3.96,450,"1993-09-13 2022-09-27",66.33,14.74,450,"1993-09-13 2022-09-27",7.91,3.48,450,"1993-09-13 2022-09-27",8.4,6.86,450,"1993-09-13 2022-09-27",4.56,11.34,449,"1993-09-13 2022-09-27",4.57,11.35,448,"1993-09-13 2022-09-27",0,0.01,448,"1993-09-13 2022-09-27",0,0,270,"1993-09-13 2010-09-27",,,,
2023-09-19,11.98,4.02,450,"1993-09-12 2022-09-26",94.3,5.36,450,"1993-09-12 2022-09-26",16.56,3.9,450,"1993-09-12 2022-09-26",33.84,11.32,450,"1993-09-12 2022-09-26",6.23,3.94,450,"1993-09-12 2022-09-26",66.24,14.96,450,"1993-09-12 2022-09-26",8.07,3.45,450,"1993-09-12 2022-09-26",8.56,6.99,450,"1993-09-12 2022-09-26",4.67,11.67,449,"1993-09-12 2022-09-26",4.67,11.68,448,"1993-09-12 2022-09-26",0,0.01,448,"1993-09-12 2022-09-26",0,0,270,"1993-09-12 2010-09-26",,,,
2023-09-18,12.24,3.98,450,"1993-09-11 2022-09-25",94.5,5.2,450,"1993-09-11 2022-09-25",16.78,3.88,450,"1993-09-11 2022-09-25",34.37,12.09,450,"1993-09-11 2022-09-25",6.47,3.96,450,"1993-09-11 2022-09-25",66.46,15.16,450,"1993-09-11 2022-09-25",8.25,3.46,450,"1993-09-11 2022-09-25",8.71,7.17,450,"1993-09-11 2022-09-25",4.94,12.21,449,"1993-09-11 2022-09-25",4.96,12.23,448,"1993-09-11 2022-09-25",0,0,448,"1993-09-11 2022-09-25",0,0,270,"1993-09-11 2010-09-25",,,,
2023-09-17,12.51,3.87,450,"1993-09-10 2022-09-24",94.7,5.08,450,"1993-09-10 2022-09-24",17,3.87,450,"1993-09-10 2022-09-24",34.43,11.92,450,"1993-09-10 2022-09-24",6.76,3.94,450,"1993-09-10 2022-09-24",67,15.34,450,"1993-09-10 2022-09-24",8.5,3.45,450,"1993-09-10 2022-09-24",8.7,7.12,450,"1993-09-10 2022-09-24",5.44,12.89,449,"1993-09-10 2022-09-24",5.45,12.9,448,"1993-09-10 2022-09-24",0,0,448,"1993-09-10 2022-09-24",0,0,270,"1993-09-10 2010-09-24",,,,
2023-09-16,12.54,3.8,450,"1993-09-09 2022-09-23",94.76,5.05,450,"1993-09-09 2022-09-23",17.11,3.88,450,"1993-09-09 2022-09-23",33.91,11.86,450,"1993-09-09 2022-09-23",6.93,3.84,450,"1993-09-09 2022-09-23",67.09,15.33,450,"1993-09-09 2022-09-23",8.64,3.38,450,"1993-09-09 2022-09-23",8.45,7.03,450,"1993-09-09 2022-09-23",5.55,13.17,449,"1993-09-09 2022-09-23",5.56,13.18,448,"1993-09-09 2022-09-23",0,0,448,"1993-09-09 2022-09-23",0,0,270,"1993-09-09 2010-09-23",,,,
2023-09-15,12.66,3.72,450,"1993-09-08 2022-09-22",94.81,4.98,450,"1993-09-08 2022-09-22",17.19,3.88,450,"1993-09-08 2022-09-22",33.71,11.77,450,"1993-09-08 2022-09-22",7,3.77,450,"1993-09-08 2022-09-22",67.08,15.21,450,"1993-09-08 2022-09-22",8.69,3.35,450,"1993-09-08 2022-09-22",8.36,6.93,450,"1993-09-08 2022-09-22",5.29,12.87,449,"1993-09-08 2022-09-22",5.3,12.88,448,"1993-09-08 2022-09-22",0,0,448,"1993-09-08 2022-09-22",0,0,270,"1993-09-08 2010-09-22",,,,
2023-09-14,12.79,3.73,450,"1993-09-07 2022-09-21",94.87,4.91,450,"1993-09-07 2022-09-21",17.29,3.9,450,"1993-09-07 2022-09-21",33.73,11.74,450,"1993-09-07 2022-09-21",7.13,3.81,450,"1993-09-07 2022-09-21",67.31,15.32,450,"1993-09-07 2022-09-21",8.79,3.4,450,"1993-09-07 2022-09-21",8.06,6.82,450,"1993-09-07 2022-09-21",5.47,12.97,450,"1993-09-07 2022-09-21",5.48,12.98,449,"1993-09-07 2022-09-21",0,0,449,"1993-09-07 2022-09-21",0,0,270,"1993-09-07 2010-09-21",,,,
2023-09-13,12.92,3.69,450,"1993-09-06 2022-09-20",94.92,4.86,450,"1993-09-06 2022-09-20",17.47,3.92,450,"1993-09-06 2022-09-20",33.56,11.52,450,"1993-09-06 2022-09-20",7.29,3.79,450,"1993-09-06 2022-09-20",66.9,15.62,450,"1993-09-06 2022-09-20",8.96,3.38,450,"1993-09-06 2022-09-20",8.02,6.81,450,"1993-09-06 2022-09-20",5.31,12.55,450,"1993-09-06 2022-09-20",5.34,12.57,448,"1993-09-06 2022-09-20",0,0,448,"1993-09-06 2022-09-20",0,0,270,"1993-09-06 2010-09-20",,,,
2023-09-12,13.14,3.67,450,"1993-09-05 2022-09-19",95.02,4.68,450,"1993-09-05 2022-09-19",17.71,3.91,450,"1993-09-05 2022-09-19",33.66,11.66,450,"1993-09-05 2022-09-19",7.54,3.77,450,"1993-09-05 2022-09-19",66.93,15.71,450,"1993-09-05 2022-09-19",9.16,3.32,450,"1993-09-05 2022-09-19",8.03,6.77,450,"1993-09-05 2022-09-19",5.36,12.54,450,"1993-09-05 2022-09-19",5.38,12.56,448,"1993-09-05 2022-09-19",0,0,448,"1993-09-05 2022-09-19",0,0,270,"1993-09-05 2010-09-19",,,,
2023-09-11,13.3,3.68,450,"1993-09-04 2022-09-18",95.02,4.66,450,"1993-09-04 2022-09-18",17.88,3.96,450,"1993-09-04 2022-09-18",33.45,11.49,450,"1993-09-04 2022-09-18",7.81,3.77,450,"1993-09-04 2022-09-18",66.98,15.59,450,"1993-09-04 2022-09-18",9.41,3.34,450,"1993-09-04 2022-09-18",8.11,6.9,450,"1993-09-04 2022-09-18",4.86,11.11,450,"1993-09-04 2022-09-18",4.89,11.13,448,"1993-09-04 2022-09-18",0,0,448,"1993-09-04 2022-09-18",0,0,270,"1993-09-04 2010-09-18",,,,
2023-09-10,13.39,3.67,450,"1993-09-03 2022-09-17",94.98,4.74,450,"1993-09-03 2022-09-17",18.11,3.95,450,"1993-09-03 2022-09-17",33.24,11.35,450,"1993-09-03 2022-09-17",7.9,3.76,450,"1993-09-03 2022-09-17",66.37,15.64,450,"1993-09-03 2022-09-17",9.54,3.28,450,"1993-09-03 2022-09-17",8.14,6.92,450,"1993-09-03 2022-09-17",4.51,10.93,450,"1993-09-03 2022-09-17",4.52,10.95,448,"1993-09-03 2022-09-17",0,0,448,"1993-09-03 2022-09-17",0,0,270,"1993-09-03 2010-09-17",,,,
2023-09-09,13.53,3.63,450,"1993-09-02 2022-09-16",95.08,4.64,450,"1993-09-02 2022-09-16",18.21,3.97,450,"1993-09-02 2022-09-16",32.99,11.13,450,"1993-09-02 2022-09-16",8.02,3.75,450,"1993-09-02 2022-09-16",66.56,15.85,450,"1993-09-02 2022-09-16",9.64,3.25,450,"1993-09-02 2022-09-16",8.02,6.84,450,"1993-09-02 2022-09-16",4.48,10.86,450,"1993-09-02 2022-09-16",4.5,10.88,448,"1993-09-02 2022-09-16",0,0,448,"1993-09-02 2022-09-16",0,0,270,"1993-09-02 2010-09-16",,,,
2023-09-08,13.59,3.61,450,"1993-09-01 2022-09-15",95.14,4.58,450,"1993-09-01 2022-09-15",18.3,3.9,450,"1993-09-01 2022-09-15",32.79,11.08,450,"1993-09-01 2022-09-15",8.17,3.76,450,"1993-09-01 2022-09-15",66.54,15.78,450,"1993-09-01 2022-09-15",9.73,3.25,450,"1993-09-01 2022-09-15",7.87,6.78,450,"1993-09-01 2022-09-15",4.43,10.82,450,"1993-09-01 2022-09-15",4.44,10.84,448,"1993-09-01 2022-09-15",0,0,448,"1993-09-01 2022-09-15",0,0,270,"1993-09-01 2010-09-15",,,,
2023-09-07,13.64,3.62,450,"1993-08-31 2022-09-14",95.19,4.51,450,"1993-08-31 2022-09-14",18.33,3.9,450,"1993-08-31 2022-09-14",32.88,11.1,450,"1993-08-31 2022-09-14",8.28,3.71,450,"1993-08-31 2022-09-14",66.74,15.68,450,"1993-08-31 2022-09-14",9.83,3.27,450,"1993-08-31 2022-09-14",7.93,6.76,450,"1993-08-31 2022-09-14",4.48,10.62,450,"1993-08-31 2022-09-14",4.47,10.64,447,"1993-08-31 2022-09-14",0,0,447,"1993-08-31 2022-09-14",0,0,271,"1993-08-31 2011-08-31",,,,
2023-09-06,13.77,3.59,450,"1993-08-30 2022-09-13",95.22,4.43,450,"1993-08-30 2022-09-13",18.4,3.82,450,"1993-08-30 2022-09-13",32.98,11.15,450,"1993-08-30 2022-09-13",8.31,3.66,450,"1993-08-30 2022-09-13",66.7,15.7,450,"1993-08-30 2022-09-13",9.87,3.21,450,"1993-08-30 2022-09-13",7.93,6.7,450,"1993-08-30 2022-09-13",4.62,10.56,450,"1993-08-30 2022-09-13",4.6,10.57,448,"1993-08-30 2022-09-13",0,0,448,"1993-08-30 2022-09-13",0,0,272,"1993-08-30 2011-08-31",,,,
2023-09-05,13.88,3.55,450,"1993-08-29 2022-09-12",95.29,4.32,450,"1993-08-29 2022-09-12",18.52,3.78,450,"1993-08-29 2022-09-12",32.78,11.23,450,"1993-08-29 2022-09-12",8.42,3.68,450,"1993-08-29 2022-09-12",66.75,15.44,450,"1993-08-29 2022-09-12",9.98,3.25,450,"1993-08-29 2022-09-12",7.86,6.69,450,"1993-08-29 2022-09-12",4.62,10.52,450,"1993-08-29 2022-09-12",4.6,10.53,448,"1993-08-29 2022-09-12",0,0,448,"1993-08-29 2022-09-12",0,0,273,"1993-08-29 2011-08-31",,,,
2023-09-04,13.99,3.52,450,"1993-08-28 2022-09-11",95.28,4.36,450,"1993-08-28 2022-09-11",18.67,3.81,450,"1993-08-28 2022-09-11",32.37,11.08,450,"1993-08-28 2022-09-11",8.57,3.66,450,"1993-08-28 2022-09-11",66.59,15.11,450,"1993-08-28 2022-09-11",10.13,3.25,450,"1993-08-28 2022-09-11",7.64,6.61,450,"1993-08-28 2022-09-11",4.39,10.04,450,"1993-08-28 2022-09-11",4.37,10.05,448,"1993-08-28 2022-09-11",0,0,448,"1993-08-28 2022-09-11",0,0,274,"1993-08-28 2011-08-31",,,,
2023-09-03,14.09,3.47,450,"1993-08-27 2022-09-10",95.23,4.31,450,"1993-08-27 2022-09-10",18.82,3.79,450,"1993-08-27 2022-09-10",31.81,10.11,450,"1993-08-27 2022-09-10",8.67,3.62,450,"1993-08-27 2022-09-10",66.31,14.88,450,"1993-08-27 2022-09-10",10.29,3.2,450,"1993-08-27 2022-09-10",7.61,6.55,450,"1993-08-27 2022-09-10",3.98,8.86,450,"1993-08-27 2022-09-10",3.96,8.86,448,"1993-08-27 2022-09-10",0,0,448,"1993-08-27 2022-09-10",0,0,275,"1993-08-27 2011-08-31",,,,
2023-09-02,14.14,3.41,450,"1993-08-26 2022-09-09",95.14,4.36,450,"1993-08-26 2022-09-09",18.98,3.74,450,"1993-08-26 2022-09-09",31.77,10.17,450,"1993-08-26 2022-09-09",8.77,3.62,450,"1993-08-26 2022-09-09",65.8,14.81,450,"1993-08-26 2022-09-09",10.43,3.18,450,"1993-08-26 2022-09-09",7.8,6.59,450,"1993-08-26 2022-09-09",3.56,7.91,450,"1993-08-26 2022-09-09",3.54,7.9,448,"1993-08-26 2022-09-09",0,0,448,"1993-08-26 2022-09-09",0,0,276,"1993-08-26 2011-08-31",,,,
2023-09-01,14.27,3.38,450,"1993-08-25 2022-09-08",95.12,4.31,450,"1993-08-25 2022-09-08",19.15,3.68,450,"1993-08-25 2022-09-08",31.89,10.06,450,"1993-08-25 2022-09-08",8.85,3.58,450,"1993-08-25 2022-09-08",65.64,14.96,450,"1993-08-25 2022-09-08",10.55,3.15,450,"1993-08-25 2022-09-08",7.94,6.64,450,"1993-08-25 2022-09-08",3.55,7.74,450,"1993-08-25 2022-09-08",3.53,7.73,448,"1993-08-25 2022-09-08",0,0,448,"1993-08-25 2022-09-08",0,0,277,"1993-08-25 2011-08-31",,,,
2023-08-31,14.39,3.43,450,"1993-08-24 2022-09-07",95.14,4.33,450,"1993-08-24 2022-09-07",19.35,3.72,450,"1993-08-24 2022-09-07",31.61,9.96,450,"1993-08-24 2022-09-07",9,3.63,450,"1993-08-24 2022-09-07",65.44,15.14,450,"1993-08-24 2022-09-07",10.71,3.19,450,"1993-08-24 2022-09-07",8.05,6.72,450,"1993-08-24 2022-09-07",3.63,7.89,450,"1993-08-24 2022-09-07",3.61,7.88,448,"1993-08-24 2022-09-07",0,0,448,"1993-08-24 2022-09-07",0,0,278,"1993-08-24 2011-08-31",,,,
2023-08-30,14.56,3.43,450,"1993-08-23 2022-09-06",95.23,4.3,450,"1993-08-23 2022-09-06",19.56,3.73,450,"1993-08-23 2022-09-06",31.28,9.75,450,"1993-08-23 2022-09-06",9.25,3.63,450,"1993-08-23 2022-09-06",65.49,15.03,450,"1993-08-23 2022-09-06",10.91,3.21,450,"1993-08-23 2022-09-06",8.17,6.72,450,"1993-08-23 2022-09-06",3.69,7.92,450,"1993-08-23 2022-09-06",3.67,7.91,448,"1993-08-23 2022-09-06",0,0,448,"1993-08-23 2022-09-06",0,0,279,"1993-08-23 2011-08-31",,,,
2023-08-29,14.7,3.37,450,"1993-08-22 2022-09-05",95.21,4.28,450,"1993-08-22 2022-09-05",19.74,3.76,450,"1993-08-22 2022-09-05",31.18,9.62,450,"1993-08-22 2022-09-05",9.48,3.6,450,"1993-08-22 2022-09-05",65.7,14.81,450,"1993-08-22 2022-09-05",11.1,3.22,450,"1993-08-22 2022-09-05",8.24,6.72,450,"1993-08-22 2022-09-05",3.73,7.96,450,"1993-08-22 2022-09-05",3.7,7.95,449,"1993-08-22 2022-09-05",0,0,449,"1993-08-22 2022-09-05",0,0,280,"1993-08-22 2011-08-31",,,,
2023-08-28,14.7,3.35,450,"1993-08-21 2022-09-04",95.14,4.34,450,"1993-08-21 2022-09-04",19.8,3.72,450,"1993-08-21 2022-09-04",30.93,9.49,450,"1993-08-21 2022-09-04",9.58,3.58,450,"1993-08-21 2022-09-04",65.64,14.86,450,"1993-08-21 2022-09-04",11.22,3.23,450,"1993-08-21 2022-09-04",8.21,6.73,450,"1993-08-21 2022-09-04",3.47,7.6,450,"1993-08-21 2022-09-04",3.44,7.58,449,"1993-08-21 2022-09-04",0,0,449,"1993-08-21 2022-09-04",0,0,281,"1993-08-21 2011-08-31",,,,
2023-08-27,14.76,3.29,450,"1993-08-20 2022-09-03",95.23,4.28,450,"1993-08-20 2022-09-03",19.85,3.73,450,"1993-08-20 2022-09-03",30.7,9.53,450,"1993-08-20 2022-09-03",9.64,3.57,450,"1993-08-20 2022-09-03",65.78,14.98,450,"1993-08-20 2022-09-03",11.29,3.22,450,"1993-08-20 2022-09-03",8.16,6.54,450,"1993-08-20 2022-09-03",3.48,7.59,450,"1993-08-20 2022-09-03",3.45,7.57,449,"1993-08-20 2022-09-03",0,0,449,"1993-08-20 2022-09-03",0,0,282,"1993-08-20 2011-08-31",,,,
2023-08-26,14.9,3.23,450,"1993-08-19 2022-09-02",95.29,4.18,450,"1993-08-19 2022-09-02",19.92,3.73,450,"1993-08-19 2022-09-02",30.8,9.65,450,"1993-08-19 2022-09-02",9.81,3.5,450,"1993-08-19 2022-09-02",66.16,14.87,450,"1993-08-19 2022-09-02",11.42,3.19,450,"1993-08-19 2022-09-02",8.08,6.59,450,"1993-08-19 2022-09-02",3.61,7.71,450,"1993-08-19 2022-09-02",3.58,7.69,449,"1993-08-19 2022-09-02",0,0,449,"1993-08-19 2022-09-02",0,0,283,"1993-08-19 2011-08-31",,,,
